ID,SHAPE_TYPE
32487,blank
32488,blank
32489,square
32490,circle
32491,blank
32492,blank
32493,circle
32494,blank
32495,blank
32496,square
32497,square
32498,star
32499,circle
32500,blank
32501,star
32502,blank
32503,square
32504,circle
32505,circle
32506,blank
32507,blank
32508,blank
32509,square
32510,star
32511,circle
32512,blank
32513,square
32514,square
32515,star
32516,blank
32517,star
32518,star
32519,star
32520,square
32521,star
32522,star
32523,circle
32524,star
32525,blank
32526,star
32527,blank
32528,circle
32529,blank
32530,circle
32531,circle
32532,star
32533,circle
32534,blank
32535,circle
32536,blank
32537,star
32538,square
32539,blank
32540,circle
32541,square
32542,square
32543,blank
32544,blank
32545,square
32546,square
32547,blank
32548,star
32549,blank
32550,blank
32551,star
32552,blank
32553,circle
32554,square
32555,blank
32556,blank
32557,blank
32558,circle
32559,square
32560,square
32561,circle
32562,square
32563,circle
32564,square
32565,blank
32566,blank
32567,star
32568,blank
32569,blank
32570,square
32571,blank
32572,square
32573,star
32574,square
32575,star
32576,star
32577,square
32578,circle
32579,square
32580,blank
32581,star
32582,circle
32583,circle
32584,star
32585,square
32586,circle
32587,star
32588,blank
32589,blank
32590,circle
32591,blank
32592,square
32593,circle
32594,circle
32595,blank
32596,star
32597,star
32598,square
32599,square
32600,star
32601,circle
32602,square
32603,square
32604,star
32605,star
32606,blank
32607,circle
32608,blank
32609,blank
32610,blank
32611,blank
32612,star
32613,circle
32614,star
32615,blank
32616,blank
32617,blank
32618,circle
32619,blank
32620,star
32621,star
32622,blank
32623,blank
32624,blank
32625,square
32626,square
32627,circle
32628,blank
32629,square
32630,square
32631,blank
32632,circle
32633,square
32634,blank
32635,blank
32636,circle
32637,star
32638,star
32639,square
32640,blank
32641,square
32642,blank
32643,blank
32644,square
32645,square
32646,blank
32647,circle
32648,blank
32649,blank
32650,square
32651,blank
32652,square
32653,blank
32654,blank
32655,circle
32656,blank
32657,blank
32658,circle
32659,star
32660,blank
32661,blank
32662,blank
32663,blank
32664,circle
32665,blank
32666,square
32667,blank
32668,circle
32669,square
32670,blank
32671,star
32672,circle
32673,star
32674,circle
32675,star
32676,blank
32677,blank
32678,star
32679,circle
32680,blank
32681,square
32682,blank
32683,blank
32684,circle
32685,square
32686,square
32687,blank
32688,circle
32689,blank
32690,square
32691,circle
32692,square
32693,square
32694,star
32695,blank
32696,square
32697,circle
32698,blank
32699,square
32700,circle
32701,blank
32702,blank
32703,circle
32704,blank
32705,blank
32706,blank
32707,star
32708,blank
32709,blank
32710,blank
32711,square
32712,blank
32713,blank
32714,blank
32715,blank
32716,star
32717,star
32718,blank
32719,square
32720,square
32721,square
32722,blank
32723,circle
32724,blank
32725,star
32726,square
32727,circle
32728,star
32729,square
32730,blank
32731,circle
32732,square
32733,square
32734,star
32735,blank
32736,blank
32737,blank
32738,blank
32739,blank
32740,star
32741,blank
32742,blank
32743,blank
32744,square
32745,star
32746,blank
32747,blank
32748,star
32749,blank
32750,star
32751,blank
32752,blank
32753,blank
32754,circle
32755,star
32756,star
32757,circle
32758,blank
32759,star
32760,blank
32761,blank
32762,star
32763,circle
32764,blank
32765,square
32766,square
32767,circle
32768,square
32769,circle
32770,square
32771,square
32772,blank
32773,blank
32774,blank
32775,star
32776,square
32777,blank
32778,square
32779,blank
32780,square
32781,blank
32782,blank
32783,square
32784,blank
32785,star
32786,blank
32787,blank
32788,blank
32789,star
32790,blank
32791,star
32792,circle
32793,blank
32794,star
32795,star
32796,star
32797,circle
32798,circle
32799,circle
32800,circle
32801,square
32802,circle
32803,circle
32804,star
32805,circle
32806,blank
32807,blank
32808,star
32809,blank
32810,blank
32811,blank
32812,square
32813,blank
32814,blank
32815,blank
32816,star
32817,blank
32818,circle
32819,blank
32820,circle
32821,star
32822,blank
32823,blank
32824,square
32825,blank
32826,circle
32827,star
32828,blank
32829,square
32830,star
32831,blank
32832,blank
32833,star
32834,circle
32835,blank
32836,square
32837,circle
32838,star
32839,blank
32840,star
32841,square
32842,blank
32843,square
32844,blank
32845,star
32846,square
32847,square
32848,square
32849,square
32850,blank
32851,circle
32852,star
32853,circle
32854,square
32855,circle
32856,star
32857,circle
32858,circle
32859,blank
32860,blank
32861,blank
32862,star
32863,blank
32864,blank
32865,circle
32866,square
32867,blank
32868,square
32869,star
32870,square
32871,square
32872,blank
32873,square
32874,blank
32875,circle
32876,circle
32877,star
32878,square
32879,star
32880,star
32881,square
32882,blank
32883,blank
32884,star
32885,blank
32886,square
32887,blank
32888,blank
32889,star
32890,star
32891,star
32892,circle
32893,blank
32894,star
32895,star
32896,star
32897,square
32898,circle
32899,blank
32900,star
32901,blank
32902,blank
32903,blank
32904,circle
32905,circle
32906,star
32907,star
32908,star
32909,circle
32910,blank
32911,blank
32912,square
32913,square
32914,circle
32915,blank
32916,circle
32917,blank
32918,star
32919,circle
32920,star
32921,star
32922,blank
32923,circle
32924,circle
32925,circle
32926,star
32927,blank
32928,star
32929,blank
32930,blank
32931,blank
32932,circle
32933,circle
32934,square
32935,blank
32936,blank
32937,circle
32938,square
32939,blank
32940,square
32941,star
32942,square
32943,square
32944,square
32945,blank
32946,square
32947,blank
32948,circle
32949,star
32950,blank
32951,circle
32952,blank
32953,star
32954,circle
32955,blank
32956,star
32957,circle
32958,blank
32959,star
32960,blank
32961,square
32962,blank
32963,square
32964,star
32965,square
32966,blank
32967,blank
32968,blank
32969,star
32970,circle
32971,circle
32972,blank
32973,star
32974,circle
32975,star
32976,square
32977,star
32978,blank
32979,blank
32980,circle
32981,square
32982,star
32983,blank
32984,square
32985,blank
32986,blank
32987,blank
32988,star
32989,blank
32990,square
32991,star
32992,blank
32993,star
32994,square
32995,blank
32996,blank
32997,circle
32998,star
32999,circle
33000,star
33001,star
33002,blank
33003,square
33004,star
33005,circle
33006,circle
33007,square
33008,blank
33009,circle
33010,circle
33011,blank
33012,blank
33013,star
33014,blank
33015,square
33016,blank
33017,square
33018,square
33019,circle
33020,blank
33021,blank
33022,square
33023,blank
33024,star
33025,star
33026,blank
33027,blank
33028,blank
33029,square
33030,circle
33031,blank
33032,blank
33033,square
33034,circle
33035,square
33036,square
33037,circle
33038,star
33039,circle
33040,square
33041,square
33042,blank
33043,circle
33044,square
33045,square
33046,circle
33047,star
33048,blank
33049,square
33050,square
33051,circle
33052,blank
33053,blank
33054,star
33055,blank
33056,square
33057,square
33058,circle
33059,circle
33060,blank
33061,circle
33062,circle
33063,blank
33064,blank
33065,blank
33066,star
33067,circle
33068,blank
33069,blank
33070,star
33071,circle
33072,blank
33073,circle
33074,circle
33075,circle
33076,circle
33077,star
33078,blank
33079,square
33080,square
33081,circle
33082,blank
33083,star
33084,blank
33085,blank
33086,square
33087,blank
33088,blank
33089,star
33090,star
33091,blank
33092,blank
33093,circle
33094,square
33095,circle
33096,blank
33097,square
33098,blank
33099,star
33100,circle
33101,circle
33102,star
33103,blank
33104,circle
33105,circle
33106,square
33107,star
33108,blank
33109,star
33110,star
33111,star
33112,blank
33113,blank
33114,circle
33115,blank
33116,circle
33117,blank
33118,blank
33119,circle
33120,star
33121,square
33122,blank
33123,blank
33124,circle
33125,blank
33126,blank
33127,blank
33128,star
33129,star
33130,blank
33131,blank
33132,blank
33133,blank
33134,blank
33135,square
33136,star
33137,square
33138,square
33139,star
33140,square
33141,blank
33142,star
33143,square
33144,blank
33145,square
33146,blank
33147,blank
33148,blank
33149,blank
33150,square
33151,circle
33152,blank
33153,square
33154,blank
33155,star
33156,circle
33157,blank
33158,blank
33159,blank
33160,blank
33161,star
33162,blank
33163,blank
33164,square
33165,blank
33166,blank
33167,blank
33168,blank
33169,square
33170,star
33171,square
33172,circle
33173,blank
33174,star
33175,star
33176,star
33177,blank
33178,star
33179,circle
33180,blank
33181,circle
33182,circle
33183,blank
33184,circle
33185,blank
33186,blank
33187,star
33188,circle
33189,star
33190,blank
33191,star
33192,blank
33193,blank
33194,square
33195,square
33196,blank
33197,blank
33198,blank
33199,blank
33200,circle
33201,blank
33202,square
33203,square
33204,blank
33205,circle
33206,star
33207,circle
33208,star
33209,star
33210,circle
33211,blank
33212,blank
33213,star
33214,star
33215,square
33216,square
33217,blank
33218,circle
33219,circle
33220,blank
33221,circle
33222,blank
33223,blank
33224,star
33225,blank
33226,blank
33227,blank
33228,circle
33229,star
33230,blank
33231,blank
33232,star
33233,star
33234,blank
33235,star
33236,square
33237,square
33238,star
33239,blank
33240,circle
33241,blank
33242,blank
33243,circle
33244,blank
33245,blank
33246,star
33247,blank
33248,star
33249,star
33250,square
33251,star
33252,square
33253,star
33254,square
33255,square
33256,square
33257,blank
33258,square
33259,blank
33260,square
33261,circle
33262,blank
33263,circle
33264,star
33265,blank
33266,blank
33267,circle
33268,blank
33269,blank
33270,circle
33271,blank
33272,blank
33273,star
33274,blank
33275,circle
33276,circle
33277,blank
33278,star
33279,star
33280,blank
33281,circle
33282,square
33283,blank
33284,star
33285,circle
33286,square
33287,star
33288,circle
33289,blank
33290,blank
33291,blank
33292,square
33293,blank
33294,blank
33295,blank
33296,blank
33297,blank
33298,blank
33299,blank
33300,blank
33301,circle
33302,square
33303,blank
33304,blank
33305,blank
33306,square
33307,blank
33308,blank
33309,blank
33310,star
33311,circle
33312,blank
33313,circle
33314,blank
33315,square
33316,blank
33317,blank
33318,circle
33319,blank
33320,blank
33321,blank
33322,blank
33323,square
33324,circle
33325,blank
33326,blank
33327,blank
33328,star
33329,circle
33330,star
33331,blank
33332,blank
33333,star
33334,star
33335,star
33336,star
33337,star
33338,blank
33339,star
33340,star
33341,star
33342,circle
33343,blank
33344,square
33345,blank
33346,blank
33347,blank
33348,circle
33349,blank
33350,star
33351,star
33352,blank
33353,blank
33354,blank
33355,circle
33356,circle
33357,blank
33358,blank
33359,blank
33360,blank
33361,star
33362,square
33363,blank
33364,star
33365,blank
33366,blank
33367,star
33368,circle
33369,square
33370,circle
33371,star
33372,blank
33373,blank
33374,square
33375,blank
33376,blank
33377,star
33378,square
33379,blank
33380,blank
33381,circle
33382,circle
33383,circle
33384,blank
33385,blank
33386,blank
33387,blank
33388,blank
33389,star
33390,blank
33391,square
33392,blank
33393,circle
33394,circle
33395,blank
33396,blank
33397,square
33398,square
33399,square
33400,star
33401,circle
33402,square
33403,circle
33404,blank
33405,square
33406,blank
33407,blank
33408,blank
33409,blank
33410,blank
33411,circle
33412,circle
33413,circle
33414,blank
33415,circle
33416,star
33417,circle
33418,circle
33419,blank
33420,star
33421,blank
33422,square
33423,blank
33424,circle
33425,blank
33426,star
33427,blank
33428,star
33429,blank
33430,circle
33431,square
33432,blank
33433,star
33434,blank
33435,circle
33436,square
33437,blank
33438,blank
33439,square
33440,square
33441,blank
33442,circle
33443,circle
33444,square
33445,blank
33446,star
33447,square
33448,blank
33449,star
33450,circle
33451,square
33452,square
33453,blank
33454,star
33455,star
33456,blank
33457,star
33458,square
33459,circle
33460,blank
33461,square
33462,blank
33463,blank
33464,circle
33465,blank
33466,star
33467,blank
33468,star
33469,blank
33470,square
33471,star
33472,star
33473,square
33474,blank
33475,blank
33476,square
33477,blank
33478,star
33479,blank
33480,square
33481,blank
33482,blank
33483,blank
33484,square
33485,star
33486,square
33487,blank
33488,circle
33489,blank
33490,square
33491,star
33492,blank
33493,circle
33494,star
33495,blank
33496,circle
33497,square
33498,square
33499,blank
33500,blank
33501,blank
33502,blank
33503,square
33504,blank
33505,star
33506,circle
33507,square
33508,blank
33509,blank
33510,star
33511,star
33512,circle
33513,blank
33514,star
33515,square
33516,blank
33517,square
33518,star
33519,star
33520,star
33521,square
33522,circle
33523,star
33524,square
33525,circle
33526,star
33527,square
33528,star
33529,blank
33530,star
33531,star
33532,blank
33533,square
33534,square
33535,circle
33536,circle
33537,star
33538,blank
33539,square
33540,square
33541,blank
33542,star
33543,circle
33544,blank
33545,square
33546,blank
33547,square
33548,star
33549,circle
33550,square
33551,star
33552,blank
33553,square
33554,blank
33555,circle
33556,circle
33557,blank
33558,square
33559,circle
33560,star
33561,circle
33562,blank
33563,circle
33564,star
33565,blank
33566,blank
33567,square
33568,blank
33569,square
33570,circle
33571,square
33572,blank
33573,square
33574,blank
33575,square
33576,square
33577,circle
33578,square
33579,blank
33580,blank
33581,blank
33582,square
33583,blank
33584,star
33585,blank
33586,blank
33587,circle
33588,square
33589,blank
33590,square
33591,square
33592,circle
33593,star
33594,blank
33595,circle
33596,square
33597,star
33598,square
33599,star
33600,blank
33601,blank
33602,square
33603,blank
33604,star
33605,circle
33606,circle
33607,blank
33608,star
33609,square
33610,circle
33611,square
33612,star
33613,star
33614,square
33615,blank
33616,star
33617,blank
33618,blank
33619,square
33620,blank
33621,circle
33622,square
33623,star
33624,blank
33625,blank
33626,star
33627,square
33628,blank
33629,square
33630,star
33631,blank
33632,circle
33633,blank
33634,square
33635,star
33636,circle
33637,circle
33638,blank
33639,blank
33640,star
33641,blank
33642,blank
33643,star
33644,star
33645,star
33646,square
33647,blank
33648,star
33649,square
33650,circle
33651,blank
33652,blank
33653,circle
33654,square
33655,blank
33656,blank
33657,square
33658,star
33659,blank
33660,blank
33661,square
33662,square
33663,circle
33664,blank
33665,square
33666,square
33667,blank
33668,blank
33669,blank
33670,blank
33671,blank
33672,star
33673,blank
33674,blank
33675,star
33676,star
33677,star
33678,square
33679,blank
33680,star
33681,square
33682,blank
33683,star
33684,blank
33685,circle
33686,star
33687,square
33688,square
33689,circle
33690,blank
33691,circle
33692,blank
33693,circle
33694,blank
33695,circle
33696,blank
33697,blank
33698,circle
33699,star
33700,blank
33701,star
33702,star
33703,square
33704,blank
33705,circle
33706,circle
33707,circle
33708,square
33709,square
33710,square
33711,square
33712,square
33713,star
33714,circle
33715,blank
33716,blank
33717,blank
33718,star
33719,blank
33720,square
33721,blank
33722,star
33723,blank
33724,star
33725,square
33726,blank
33727,blank
33728,blank
33729,blank
33730,blank
33731,circle
33732,blank
33733,blank
33734,blank
33735,star
33736,star
33737,blank
33738,blank
33739,square
33740,circle
33741,blank
33742,star
33743,square
33744,circle
33745,circle
33746,circle
33747,star
33748,blank
33749,square
33750,star
33751,circle
33752,square
33753,square
33754,blank
33755,circle
33756,blank
33757,circle
33758,blank
33759,square
33760,blank
33761,blank
33762,blank
33763,blank
33764,circle
33765,circle
33766,circle
33767,circle
33768,square
33769,blank
33770,circle
33771,blank
33772,circle
33773,star
33774,blank
33775,blank
33776,blank
33777,star
33778,square
33779,circle
33780,blank
33781,blank
33782,square
33783,square
33784,blank
33785,circle
33786,star
33787,blank
33788,square
33789,star
33790,square
33791,blank
33792,circle
33793,blank
33794,star
33795,star
33796,star
33797,square
33798,circle
33799,blank
33800,circle
33801,blank
33802,square
33803,circle
33804,blank
33805,blank
33806,blank
33807,blank
33808,star
33809,square
33810,square
33811,circle
33812,square
33813,blank
33814,star
33815,star
33816,circle
33817,blank
33818,star
33819,blank
33820,square
33821,blank
33822,blank
33823,square
33824,square
33825,star
33826,blank
33827,square
33828,circle
33829,blank
33830,square
33831,star
33832,circle
33833,blank
33834,blank
33835,blank
33836,circle
33837,blank
33838,blank
33839,circle
33840,circle
33841,star
33842,star
33843,blank
33844,square
33845,square
33846,square
33847,blank
33848,blank
33849,star
33850,star
33851,circle
33852,blank
33853,blank
33854,circle
33855,square
33856,square
33857,blank
33858,star
33859,square
33860,square
33861,star
33862,blank
33863,square
33864,blank
33865,square
33866,square
33867,star
33868,blank
33869,square
33870,blank
33871,blank
33872,star
33873,blank
33874,circle
33875,star
33876,blank
33877,blank
33878,square
33879,square
33880,star
33881,circle
33882,star
33883,star
33884,blank
33885,star
33886,blank
33887,square
33888,blank
33889,star
33890,star
33891,circle
33892,square
33893,blank
33894,blank
33895,square
33896,circle
33897,circle
33898,square
33899,blank
33900,square
33901,circle
33902,circle
33903,circle
33904,blank
33905,blank
33906,circle
33907,circle
33908,star
33909,blank
33910,blank
33911,star
33912,blank
33913,square
33914,square
33915,circle
33916,blank
33917,blank
33918,circle
33919,blank
33920,star
33921,square
33922,circle
33923,blank
33924,star
33925,blank
33926,star
33927,square
33928,square
33929,blank
33930,star
33931,blank
33932,square
33933,circle
33934,blank
33935,circle
33936,circle
33937,star
33938,square
33939,circle
33940,circle
33941,blank
33942,star
33943,square
33944,star
33945,circle
33946,blank
33947,blank
33948,circle
33949,circle
33950,circle
33951,circle
33952,star
33953,blank
33954,square
33955,blank
33956,circle
33957,star
33958,blank
33959,circle
33960,square
33961,square
33962,blank
33963,star
33964,circle
33965,square
33966,blank
33967,circle
33968,blank
33969,blank
33970,blank
33971,blank
33972,star
33973,blank
33974,blank
33975,star
33976,circle
33977,star
33978,circle
33979,blank
33980,blank
33981,blank
33982,blank
33983,square
33984,square
33985,blank
33986,blank
33987,blank
33988,blank
33989,blank
33990,circle
33991,circle
33992,blank
33993,star
33994,circle
33995,blank
33996,blank
33997,blank
33998,square
33999,square
34000,blank
34001,star
34002,blank
34003,circle
34004,circle
34005,star
34006,blank
34007,circle
34008,circle
34009,blank
34010,square
34011,blank
34012,star
34013,square
34014,blank
34015,blank
34016,square
34017,blank
34018,blank
34019,circle
34020,star
34021,blank
34022,blank
34023,square
34024,square
34025,blank
34026,blank
34027,circle
34028,square
34029,blank
34030,blank
34031,blank
34032,circle
34033,circle
34034,star
34035,blank
34036,circle
34037,blank
34038,blank
34039,star
34040,blank
34041,blank
34042,blank
34043,star
34044,blank
34045,circle
34046,square
34047,blank
34048,square
34049,circle
34050,blank
34051,circle
34052,blank
34053,blank
34054,blank
34055,blank
34056,star
34057,square
34058,square
34059,blank
34060,circle
34061,circle
34062,circle
34063,square
34064,blank
34065,square
34066,blank
34067,circle
34068,blank
34069,star
34070,circle
34071,star
34072,blank
34073,blank
34074,circle
34075,blank
34076,star
34077,circle
34078,circle
34079,circle
34080,blank
34081,square
34082,blank
34083,star
34084,square
34085,square
34086,square
34087,blank
34088,circle
34089,circle
34090,square
34091,star
34092,circle
34093,blank
34094,square
34095,blank
34096,blank
34097,blank
34098,blank
34099,star
34100,star
34101,blank
34102,square
34103,star
34104,blank
34105,square
34106,circle
34107,blank
34108,star
34109,blank
34110,blank
34111,star
34112,circle
34113,square
34114,star
34115,square
34116,square
34117,circle
34118,blank
34119,square
34120,circle
34121,circle
34122,blank
34123,blank
34124,circle
34125,blank
34126,circle
34127,square
34128,square
34129,blank
34130,star
34131,circle
34132,circle
34133,square
34134,blank
34135,blank
34136,blank
34137,star
34138,blank
34139,square
34140,star
34141,star
34142,blank
34143,blank
34144,square
34145,square
34146,square
34147,blank
34148,circle
34149,square
34150,star
34151,blank
34152,square
34153,blank
34154,square
34155,circle
34156,star
34157,star
34158,square
34159,blank
34160,circle
34161,square
34162,star
34163,blank
34164,circle
34165,square
34166,blank
34167,blank
34168,circle
34169,blank
34170,square
34171,blank
34172,blank
34173,blank
34174,circle
34175,star
34176,blank
34177,blank
34178,star
34179,blank
34180,blank
34181,square
34182,star
34183,star
34184,star
34185,blank
34186,square
34187,square
34188,blank
34189,square
34190,star
34191,star
34192,blank
34193,blank
34194,blank
34195,blank
34196,square
34197,blank
34198,blank
34199,square
34200,blank
34201,blank
34202,star
34203,star
34204,square
34205,blank
34206,circle
34207,circle
34208,star
34209,blank
34210,square
34211,square
34212,circle
34213,star
34214,blank
34215,star
34216,blank
34217,circle
34218,circle
34219,blank
34220,square
34221,star
34222,star
34223,blank
34224,blank
34225,star
34226,blank
34227,circle
34228,circle
34229,star
34230,square
34231,blank
34232,square
34233,circle
34234,circle
34235,blank
34236,blank
34237,blank
34238,blank
34239,blank
34240,blank
34241,square
34242,square
34243,blank
34244,blank
34245,square
34246,square
34247,blank
34248,blank
34249,blank
34250,star
34251,circle
34252,blank
34253,blank
34254,circle
34255,star
34256,star
34257,circle
34258,circle
34259,blank
34260,circle
34261,circle
34262,square
34263,circle
34264,blank
34265,star
34266,square
34267,star
34268,blank
34269,star
34270,blank
34271,blank
34272,blank
34273,circle
34274,square
34275,blank
34276,blank
34277,square
34278,blank
34279,star
34280,square
34281,star
34282,blank
34283,star
34284,star
34285,blank
34286,square
34287,circle
34288,blank
34289,blank
34290,blank
34291,square
34292,square
34293,square
34294,square
34295,blank
34296,blank
34297,star
34298,square
34299,blank
34300,star
34301,circle
34302,blank
34303,star
34304,circle
34305,blank
34306,blank
34307,star
34308,star
34309,circle
34310,circle
34311,circle
34312,circle
34313,blank
34314,star
34315,square
34316,circle
34317,blank
34318,square
34319,blank
34320,star
34321,square
34322,blank
34323,circle
34324,blank
34325,star
34326,star
34327,circle
34328,square
34329,circle
34330,blank
34331,square
34332,square
34333,star
34334,star
34335,star
34336,blank
34337,circle
34338,star
34339,blank
34340,star
34341,circle
34342,star
34343,star
34344,blank
34345,star
34346,square
34347,blank
34348,circle
34349,blank
34350,square
34351,square
34352,blank
34353,blank
34354,square
34355,star
34356,circle
34357,blank
34358,star
34359,square
34360,blank
34361,circle
34362,circle
34363,star
34364,circle
34365,blank
34366,blank
34367,blank
34368,square
34369,star
34370,star
34371,circle
34372,square
34373,blank
34374,star
34375,circle
34376,blank
34377,circle
34378,star
34379,star
34380,square
34381,circle
34382,circle
34383,blank
34384,square
34385,blank
34386,square
34387,blank
34388,circle
34389,square
34390,circle
34391,square
34392,blank
34393,circle
34394,square
34395,blank
34396,blank
34397,star
34398,blank
34399,circle
34400,blank
34401,blank
34402,star
34403,circle
34404,square
34405,square
34406,circle
34407,circle
34408,blank
34409,circle
34410,circle
34411,circle
34412,blank
34413,blank
34414,square
34415,blank
34416,blank
34417,blank
34418,star
34419,square
34420,circle
34421,blank
34422,square
34423,square
34424,circle
34425,square
34426,circle
34427,square
34428,square
34429,star
34430,blank
34431,blank
34432,star
34433,blank
34434,square
34435,square
34436,star
34437,blank
34438,blank
34439,star
34440,blank
34441,circle
34442,square
34443,circle
34444,blank
34445,square
34446,blank
34447,circle
34448,star
34449,square
34450,circle
34451,blank
34452,square
34453,circle
34454,blank
34455,circle
34456,star
34457,blank
34458,square
34459,circle
34460,star
34461,blank
34462,square
34463,circle
34464,square
34465,square
34466,star
34467,circle
34468,star
34469,square
34470,blank
34471,star
34472,star
34473,circle
34474,blank
34475,blank
34476,star
34477,star
34478,blank
34479,circle
34480,square
34481,square
34482,circle
34483,star
34484,blank
34485,star
34486,circle
34487,circle
34488,star
34489,blank
34490,circle
34491,circle
34492,blank
34493,circle
34494,square
34495,star
34496,circle
34497,square
34498,star
34499,square
34500,star
34501,square
34502,blank
34503,blank
34504,star
34505,circle
34506,star
34507,blank
34508,circle
34509,circle
34510,square
34511,square
34512,star
34513,circle
34514,square
34515,blank
34516,square
34517,circle
34518,circle
34519,blank
34520,square
34521,blank
34522,blank
34523,blank
34524,blank
34525,star
34526,star
34527,star
34528,circle
34529,blank
34530,blank
34531,star
34532,blank
34533,star
34534,star
34535,circle
34536,star
34537,square
34538,blank
34539,square
34540,blank
34541,blank
34542,blank
34543,star
34544,circle
34545,star
34546,square
34547,blank
34548,blank
34549,blank
34550,circle
34551,blank
34552,square
34553,star
34554,circle
34555,blank
34556,circle
34557,square
34558,blank
34559,circle
34560,star
34561,star
34562,square
34563,star
34564,star
34565,star
34566,circle
34567,star
34568,square
34569,star
34570,blank
34571,circle
34572,blank
34573,square
34574,circle
34575,star
34576,blank
34577,circle
34578,star
34579,square
34580,blank
34581,blank
34582,blank
34583,blank
34584,square
34585,star
34586,blank
34587,circle
34588,star
34589,blank
34590,star
34591,star
34592,blank
34593,star
34594,star
34595,square
34596,blank
34597,square
34598,circle
34599,blank
34600,blank
34601,star
34602,star
34603,circle
34604,square
34605,blank
34606,circle
34607,circle
34608,blank
34609,star
34610,blank
34611,star
34612,star
34613,square
34614,circle
34615,blank
34616,blank
34617,star
34618,star
34619,star
34620,star
34621,square
34622,star
34623,star
34624,blank
34625,star
34626,blank
34627,star
34628,blank
34629,blank
34630,star
34631,circle
34632,circle
34633,blank
34634,blank
34635,square
34636,blank
34637,square
34638,blank
34639,square
34640,star
34641,star
34642,star
34643,star
34644,blank
34645,blank
34646,blank
34647,square
34648,blank
34649,blank
34650,star
34651,star
34652,blank
34653,circle
34654,blank
34655,blank
34656,circle
34657,star
34658,square
34659,star
34660,blank
34661,star
34662,blank
34663,blank
34664,blank
34665,circle
34666,blank
34667,circle
34668,circle
34669,square
34670,star
34671,blank
34672,blank
34673,square
34674,circle
34675,star
34676,blank
34677,square
34678,square
34679,circle
34680,square
34681,circle
34682,star
34683,square
34684,circle
34685,star
34686,circle
34687,blank
34688,square
34689,blank
34690,square
34691,circle
34692,star
34693,circle
34694,blank
34695,blank
34696,circle
34697,star
34698,blank
34699,circle
34700,square
34701,circle
34702,square
34703,blank
34704,star
34705,circle
34706,star
34707,blank
34708,square
34709,circle
34710,circle
34711,star
34712,star
34713,circle
34714,circle
34715,star
34716,blank
34717,blank
34718,blank
34719,square
34720,circle
34721,blank
34722,blank
34723,circle
34724,square
34725,blank
34726,blank
34727,square
34728,star
34729,circle
34730,circle
34731,blank
34732,blank
34733,circle
34734,square
34735,star
34736,blank
34737,star
34738,blank
34739,square
34740,blank
34741,star
34742,blank
34743,circle
34744,square
34745,blank
34746,blank
34747,circle
34748,blank
34749,square
34750,circle
34751,blank
34752,square
34753,square
34754,circle
34755,circle
34756,circle
34757,square
34758,blank
34759,blank
34760,blank
34761,star
34762,star
34763,blank
34764,square
34765,square
34766,blank
34767,square
34768,circle
34769,blank
34770,star
34771,circle
34772,blank
34773,blank
34774,blank
34775,square
34776,blank
34777,circle
34778,blank
34779,square
34780,square
34781,star
34782,circle
34783,square
34784,square
34785,star
34786,blank
34787,circle
34788,blank
34789,circle
34790,square
34791,blank
34792,square
34793,circle
34794,circle
34795,blank
34796,square
34797,square
34798,square
34799,star
34800,square
34801,square
34802,blank
34803,circle
34804,blank
34805,blank
34806,square
34807,circle
34808,star
34809,circle
34810,star
34811,star
34812,blank
34813,blank
34814,circle
34815,circle
34816,circle
34817,blank
34818,blank
34819,blank
34820,blank
34821,star
34822,blank
34823,circle
34824,blank
34825,circle
34826,circle
34827,blank
34828,star
34829,square
34830,blank
34831,square
34832,star
34833,blank
34834,blank
34835,blank
34836,star
34837,square
34838,star
34839,blank
34840,blank
34841,circle
34842,star
34843,blank
34844,blank
34845,square
34846,blank
34847,blank
34848,square
34849,circle
34850,square
34851,blank
34852,square
34853,blank
34854,circle
34855,square
34856,circle
34857,square
34858,circle
34859,circle
34860,square
34861,blank
34862,blank
34863,star
34864,blank
34865,blank
34866,circle
34867,circle
34868,star
34869,blank
34870,star
34871,square
34872,blank
34873,star
34874,blank
34875,square
34876,square
34877,circle
34878,square
34879,blank
34880,blank
34881,star
34882,blank
34883,blank
34884,blank
34885,star
34886,blank
34887,blank
34888,blank
34889,blank
34890,blank
34891,blank
34892,blank
34893,star
34894,square
34895,blank
34896,circle
34897,square
34898,blank
34899,circle
34900,blank
34901,blank
34902,star
34903,blank
34904,star
34905,circle
34906,square
34907,blank
34908,circle
34909,square
34910,blank
34911,square
34912,blank
34913,circle
34914,blank
34915,square
34916,star
34917,star
34918,square
34919,square
34920,star
34921,blank
34922,blank
34923,circle
34924,square
34925,circle
34926,blank
34927,circle
34928,square
34929,blank
34930,blank
34931,square
34932,star
34933,blank
34934,square
34935,square
34936,circle
34937,circle
34938,square
34939,square
34940,blank
34941,blank
34942,circle
34943,circle
34944,circle
34945,blank
34946,blank
34947,square
34948,star
34949,square
34950,blank
34951,blank
34952,square
34953,blank
34954,square
34955,blank
34956,blank
34957,blank
34958,star
34959,blank
34960,blank
34961,blank
34962,circle
34963,star
34964,star
34965,circle
34966,blank
34967,star
34968,square
34969,circle
34970,blank
34971,star
34972,blank
34973,blank
34974,circle
34975,blank
34976,circle
34977,square
34978,square
34979,blank
34980,blank
34981,star
34982,blank
34983,circle
34984,blank
34985,circle
34986,square
34987,blank
